"Country","Status","PR.Rating","CL.Rating","A1","A2","A3","A.Aggr","B1","B2","B3","B4","B.Aggr","C1","C2","C3","C.Aggr","Add.A","Add.B","PR.Aggr","D1","D2","D3","D4","D.Aggr","E1","E2","E3","E.Aggr","F1","F2","F3","F4","F.Aggr","G1","G2","G3","G4","G.Aggr","CL.Aggr","Total.Aggr","Year","Region","FSI_Total","FSI_Demographic.Pressures","FSI_Refugees.and.IDPs","FSI_Group.Grievance","FSI_Human.Flight","FSI_Uneven.Development","FSI_Poverty.and.Economic.Decline","FSI_Legitimacy.of.the.State","FSI_Public.Services","FSI_Human.Rights","FSI_Security.Apparatus","FSI_Factionalized.Elites","PTS_A","PTS_H","PTS_S","UN_hdi","UN_gdi","UN_gii","UN_iie","UN_iii","UN_iile","UN_imr","UN_ynis","UN_yu","TI_Corruption_Perception_Index","Ease.of.doing.business.index..1.most.business.friendly.regulations.","Fuel.exports....of.merchandise.exports.","GDP.at.market.prices..constant.2010.US..","GDP.growth..annual...","GDP.per.capita..constant.2010.US..","GDP..PPP..constant.2011.international...","Income.share.held.by.fourth.20.","Income.share.held.by.highest.10.","Income.share.held.by.highest.20.","Income.share.held.by.lowest.10.","Income.share.held.by.lowest.20.","Income.share.held.by.second.20.","Income.share.held.by.third.20.","Internally.displaced.persons..number..high.estimate.","Internally.displaced.persons..number..low.estimate.","Labor.force.participation.rate.for.ages.15.24..total......modeled.ILO.estimate.","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....modeled.ILO.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....national.estimate.","Labor.force..female....of.total.labor.force.","Labor.force..total","Life.expectancy.at.birth..total..years.","Lifetime.risk.of.maternal.death....","Literacy.rate..adult.female....of.females.ages.15.and.above.","Literacy.rate..adult.male....of.males.ages.15.and.above.","Military.expenditure....of.GDP.","Mineral.rents....of.GDP.","Mobile.cellular.subscriptions..per.100.people.","Mortality.rate..under.5..per.1.000.live.births.","Net.bilateral.aid.flows.from.DAC.donors..Total..current.US..","Population.density..people.per.sq..km.of.land.area.","Population.growth..annual...","Population..total","Rural.population....of.total.population."
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,2,2,2,6,1,1,1,2,5,2,2,2,1,7,25,36,2010,"Middle East and North Africa",81.3,6.7,6.5,8.2,6.1,7.1,5.1,7.5,6.5,7.6,7.5,6.8,3,NA,3,0.724,0.845,"0.523",NA,NA,NA,23.5,"24.5","24.5","2.9","0","97.34599821","1.61207E+11","3.6","4473.486446","4.64805E+11","0","0","0","0","0","0","0","0","0","28.5","28.20000076","43.09999847","41.70000076","16.8776628","11308343","73.80404878","0.439501341","0","0","3.5180232","0.186153624","88.44487548","27.3","195040000","15.13018172","1.77604672","36036159","32.474"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,2,2,2,6,1,1,1,2,5,2,2,2,1,7,25,36,2011,"Middle East and North Africa",78,6.4,6.1,7.8,5.7,6.8,5.2,7.1,6.1,7.5,7.2,6.8,3,NA,3,0.732,0.845,"0.514",NA,NA,NA,22.8,"","","2.9","0","97.19690097","1.65882E+11","2.9","4517.84414","4.78284E+11","0","0","0","0","0","0","0","0","0","28.60000038","25.79999924","43.40000153","40","16.99723504","11569770","74.07","0.446353481","0","0","4.325836241","0.1812092","94.31443964","26.6","186510000","15.4160958","1.872060709","36717132","31.791"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,1,2,2,5,1,1,1,2,5,2,2,2,1,7,24,35,2012,"Middle East and North Africa",78.1,6.1,6.5,8.1,5.4,6.5,5.5,7.2,5.9,7.4,7.1,6.8,2,NA,2,0.737,0.845,"0.43200000000000005",NA,NA,NA,22.4,"","","34","0","97.13549124","1.71522E+11","3.4","4581.327517","4.94546E+11","0","0","0","0","0","0","0","0","0","28.79999924","26.60000038","43.70000076","42","17.11296025","11842130","74.32409756","0.445115943","0","0","4.461326765","0.168338029","97.52089467","26.1","144050000","15.71935938","1.948088888","37439427","31.13"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,1,2,2,5,1,1,1,2,5,2,2,2,1,7,24,35,2013,"Middle East and North Africa",78.7,5.8,7,7.8,5.1,6.2,5.8,7.4,5.9,7.7,7.4,7.3,NA,3,2,0.741,0.847,"0.429",NA,NA,NA,22.1,"21.5","21.5","36","0","96.72200034","1.76325E+11","2.8","4617.511065","5.08393E+11","0","0","0","0","0","0","0","245","0","28.89999962","27.89999962","43.90000153","43.20000076","17.26496422","12088383","74.56895122","0.440503983","0","0","4.961963811","0.106199083","100.7877205","25.8","149370000","16.03287303","1.974814461","38186135","30.49"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,2,6,1,2,2,5,1,1,1,2,5,2,2,2,1,7,23,34,2014,"Middle East and North Africa",78.8,5.7,6.7,7.9,5,5.9,6.1,7.5,6.1,7.4,7.5,7.3,3,2,3,0.743,0.849,"0.429",NA,NA,NA,22,"22.8","22.8","36","0","95.76423179","1.83025E+11","3.8","4700.870115","5.27712E+11","0","0","0","0","0","0","0","4492","0","29","26","44.20000076","40.70000076","17.37615649","12355028","74.80809756","0.430674102","0","0","5.556059831","0.06738976","108.4380562","25.6","142000000","16.34700582","1.940399184","38934334","29.871"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,1,1,2,4,1,1,1,2,5,2,2,2,1,7,23,34,2015,"Middle East and North Africa",79.6,5.7,6.4,8.2,5.1,6,6.4,7.8,5.8,7.1,8,7.7,3,3,2,0.745,0.854,"0.429",NA,NA,NA,21.9,"","","36","163","94.32585987","1.90163E+11","3.9","4794.0489","5.48293E+11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.41934133","73.05513","86.13082123","6.237946609","0.05550237","113.0310943","25.5","0","16.6544217","1.86309983","39666519","29.273"
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,2,1,2,5,1,1,1,2,5,2,2,2,1,7,24,35,2016,"Middle East and North Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","NF",6,5,1,2,1,4,1,1,1,1,4,1,1,1,3,0,0,11,1,1,2,3,7,2,1,2,5,1,1,1,2,5,2,2,2,1,7,24,35,2017,"Middle East and North Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2006,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"0","0.00077425","4018434883","4.585310593","48198.27621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.27763597","3.7","0","177.3893617","2.612605765","83373","10.162"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2007,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"0","0","4021570844","0.078039378","47380.60327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.1171579","3.6","0","180.5914894","1.789041541","84878","10.637"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2008,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"0","0","3675946750","-8.594256008","42935.27787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.2836099","3.5","0","182.1617021","0.865725022","85616","11.133"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2009,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"0","0","3535599617","-3.817986024","41364.62102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.06181111","3.4","0","181.8595745","-0.165994544","85474","11.648"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2010,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,NA,"",NA,NA,NA,2.5,"","",NA,"0","0","3346516556","-5.347977181","39641.74601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.06818386","3.3","0","179.6148936","-1.241974138","84419","12.183"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2011,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,NA,"",NA,NA,NA,2.4,"","",NA,"0","0","3185794241","-4.802675037","38697.3039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.53432222","3.2","0","175.1617021","-2.510551958","82326","12.74"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2012,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843,NA,"",NA,NA,NA,2.3,"","",NA,"0","0","3129723933","-1.760010328","39458.92296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.50204186","3.1","0","168.7574468","-3.724710143","79316","13.292"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2013,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,"",NA,NA,NA,2.2,"","",NA,"0","0","3127736111","-0.063514313","41207.55857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.70261809","3","0","161.493617","-4.399683922","75902","13.835"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2014,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.857,NA,"",NA,NA,NA,2.1,"","",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.64319489","2.9","0","154.8638298","-4.19194055","72786","14.367"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2015,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.858,NA,"",NA,NA,NA,2.1,"","",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.12353305","2.8","0","149.9425532","-3.229397128","70473","14.885"
"Andorra","F",1,1,4,4,4,12,4,4,3,4,15,4,4,4,12,0,0,39,4,4,4,4,16,4,4,3,11,4,4,4,3,15,4,3,4,4,15,57,96,2016,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra","F",1,1,4,4,4,12,4,4,4,3,15,4,4,4,12,0,0,39,3,4,4,4,15,4,4,3,11,4,4,4,3,15,4,3,4,4,15,56,95,2017,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","NF",6,5,0,1,1,2,2,1,1,1,5,1,0,0,1,0,0,8,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,29,2006,"Sub-Saharan Africa",88.3,8,8.5,6.3,5,9,4.9,8.8,7.6,7.8,6.8,8,3,NA,3,0.454,NA,"",NA,NA,NA,NA,"","","2.2","0","0","55811028115","20.73512488","3010.065391","93229637862","0","0","0","0","0","0","0","61700","0","52.90000153","0","69.80000305","0","46.24983841","6706791","49.00704878","4.64993398","0","0","4.714844928","0","17.83989624","200.5","96590000","14.87243683","3.448621487","18541467","63.058"
"Angola","NF",6,5,0,1,1,2,2,1,1,1,5,1,0,0,1,0,0,8,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,29,2007,"Sub-Saharan Africa",84.9,8.5,7.5,5.9,5,8.7,4.2,8.6,7.7,7.5,6.2,7.5,3,NA,4,0.468,NA,"",NA,NA,NA,NA,"","","2.2","0","95.7182156","68420444001","22.5930543","3566.554196","1.14293E+11","0","0","0","0","0","0","0","20000","0","52.5","0","69.30000305","0","45.61524911","6880140","49.43573171","4.442698422","0","0","3.362231849","0","28.01098233","196.4","169870000","15.38774926","3.406206726","19183907","62.278"
"Angola","NF",6,5,0,1,1,2,2,1,1,1,5,1,0,0,1,0,0,8,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,29,2008,"Sub-Saharan Africa",83.8,8.6,6.9,5.9,5,9,4,8.4,7.6,7.5,6.2,7.5,3,NA,3,0.48,NA,"",NA,NA,NA,NA,"","","1.9","0","0","77874196512","13.81714581","3924.665428","1.30085E+11","21.94","32.31","48.54","2.07","5.43","9.62","14.46","0","0","52.29999924","0","69.09999847","0","45.29212984","7093250","49.84739024","4.186336173","0","0","3.758214638","0","36.98368954","192","268000000","15.91581856","3.37418026","19842251","61.491"
"Angola","NF",6,5,0,2,2,4,2,1,1,2,6,1,0,0,1,0,0,11,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,32,2009,"Sub-Saharan Africa",85,8.6,7,6.1,5.5,9.4,4.5,8,8,7.2,6.2,7.3,3,NA,4,0.488,NA,"",NA,NA,NA,NA,"","","1.9","0","96.61177534","79753199398","2.412869693","3886.588649","1.33224E+11","0","0","0","0","0","0","0","86065","0","52.59999847","0","69.40000153","0","45.59666156","7372077","50.25102439","3.989989738","0","0","4.386128818","0","42.84657348","187.3","180000000","16.45953557","3.35914867","20520103","60.701"
"Angola","NF",6,5,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,31,2010,"Sub-Saharan Africa",83.7,8.4,6.9,5.9,5.6,9.1,5,8.1,8,7.3,5.9,6.8,3,NA,3,0.495,NA,"",26.2,36.4,36.4,109.6,"","","1.9","0","96.53454737","82470913121","3.407654794","3886.479354","1.37764E+11","0","0","0","0","0","0","0","78875","0","52.79999924","0","69.69999695","0","45.89498033","7668392","50.65417073","3.81512845","0","0","4.244884292","0","48.10120904","182.5","175950000","17.02089837","3.353692563","21219954","59.903"
"Angola","NF",6,5,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,3,2,2,8,2,3,1,6,1,1,1,1,4,1,1,1,0,3,21,31,2011,"Sub-Saharan Africa",84.6,8.6,6.6,6.2,5.9,8.8,4.5,8.5,8.2,7.5,6.2,7,3,NA,3,0.508,NA,"",NA,50,50,106.8,"","","2.0","0","96.55676824","85702615836","3.918596986","3905.818053","1.43162E+11","0","0","0","0","0","0","0","227490","0","52.79999924","0","69.80000305","0","45.9603251","7936604","51.05931707","3.679100622","0","0","3.495619369","0","59.82618856","177.3","146220000","17.6003016","3.3474133","21942296","59.1"
"Angola","NF",6,5,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,3,2,2,8,1,2,1,4,1,1,1,1,4,1,1,1,0,3,19,29,2012,"Sub-Saharan Africa",85.1,8.9,6.9,6.5,5.6,9.1,4.8,8.2,8.3,7.6,5.9,7,3,NA,3,0.523,NA,"",34.6,50,50,104.1,"","","22","0","97.17792429","90120963241","5.155440545","3972.60095","1.50543E+11","0","0","0","0","0","0","0","6361","0","52.79999924","0","69.90000153","0","46.02231019","8225478","51.464","3.508440831","0","0","3.593357737","0","61.40627578","172.2","159470000","18.19654448","3.331567413","22685632","58.301"
"Angola","NF",6,5,0,2,2,4,2,1,1,2,6,1,0,0,1,0,0,11,1,3,2,2,8,1,2,1,4,1,1,1,1,4,1,1,1,0,3,19,30,2013,"Sub-Saharan Africa",87.1,8.9,7.2,6.8,5.9,9.4,5.1,8.6,8.4,7.3,6.1,7.3,NA,4,3,0.527,NA,"",34.6,50,50,101.4,"","","23","0","96.67956813","96261432368","6.81358577","4105.2799","1.608E+11","0","0","0","0","0","0","0","4225","0","52.79999924","0","70","0","46.08146811","8533081","51.86617073","3.364503638","0","0","4.876031618","0","61.87329711","167.1","176880000","18.80821529","3.306204563","23448202","57.51"
"Angola","NF",6,5,0,2,2,4,2,1,1,2,6,1,0,0,1,0,0,11,1,2,2,2,7,1,2,1,4,1,1,1,1,4,1,1,1,0,3,18,29,2014,"Sub-Saharan Africa",87.4,9,7.5,7.1,6,9.5,5.4,8,9.1,7,5.8,7.2,4,4,3,0.531,NA,"",34.6,28.9,28.9,98.8,"","","19","0","96.19440336","1.00886E+11","4.804472704","4164.118736","1.68526E+11","0","0","0","0","0","0","0","0","0","52.79999924","0","70","0","46.20455385","8844204","52.26687805","3.231173547","60.24048996","82.15104675","5.400213168","0","63.4792082","162.2","154490000","19.43332317","3.269552406","24227524","56.726"
"Angola","NF",6,5,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,2,2,2,7,1,2,1,4,1,1,1,1,4,1,1,1,0,3,18,28,2015,"Sub-Saharan Africa",88.1,8.7,7.6,7.3,6,9.6,5.6,8.3,8.9,7.3,6,7.2,3,3,3,0.533,NA,"",34.6,28.9,28.9,96,"","","15","181","94.99479502","1.0392E+11","3.006980545","4153.146255","1.73593E+11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.084885865","60.74480057","81.96901703","3.515938573","0","60.84389581","156.9","0","20.07056549","3.226505657","25021974","55.95"
"Angola","NF",6,6,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,1,2,1,5,1,1,1,3,1,1,0,1,3,1,1,1,0,3,14,24,2016,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","NF",6,6,0,2,1,3,2,1,1,2,6,1,0,0,1,0,0,10,1,1,2,1,5,1,1,1,3,1,1,0,1,3,1,1,1,0,3,14,24,2017,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","F",2,2,4,4,3,11,3,3,3,3,12,3,2,2,7,0,0,30,2,4,3,4,13,3,3,3,9,2,3,4,3,12,4,3,3,3,13,47,77,2006,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,NA,"",NA,NA,NA,NA,"","",NA,"0","0","1268714285","13.37640019","15200.19032","2004569442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.61814634","0","0","0","0","0","132.0006709","11.8","3250000","189.6977273","1.086548225","83467","71.393"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,3,3,3,12,3,2,2,7,0,0,30,2,4,3,4,13,3,3,3,9,2,3,4,3,12,4,3,3,3,13,47,77,2007,"Americas",65.7,5.2,3.6,5.2,7.9,7.1,4.8,6.3,4.9,5.5,5.2,4.6,NA,NA,NA,0.786,NA,"",NA,NA,NA,NA,"","",NA,"0","0","1389228751","9.49894448","16460.64139","2194982380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.80321951","0","0","0","0","0","133.1575767","11.3","4250000","191.8113636","1.108051179","84397","71.997"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,3,3,3,12,3,2,2,7,0,0,30,2,4,3,4,13,3,3,3,9,2,3,4,3,12,4,3,3,3,13,47,77,2008,"Americas",64.1,4.9,3.3,4.9,7.9,6.9,4.6,6,4.9,5.5,5.2,4.6,NA,NA,NA,0.788,NA,"",NA,NA,NA,NA,"","",NA,"0","0","1390216646","0.071111021","16288.41999","2196543254","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","74.97917073","0","0","0","0","0","160.0393678","10.9","3080000","193.9772727","1.122859329","85350","72.594"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,3,3,3,12,3,2,2,7,0,0,30,2,4,3,4,13,3,3,3,9,2,3,4,3,12,4,3,3,3,13,47,77,2009,"Americas",62.8,4.7,3.6,4.3,7.8,6.5,4.8,5.8,5,5,5,4.4,NA,NA,NA,0.783,NA,"",NA,NA,NA,NA,"","",NA,"0","0","1222889961","-12.03601506","14170.21971","1932166977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.14702439","0","0","0","0","0","156.3441483","10.4","3350000","196.1363636","1.106914885","86300","73.181"
"Antigua and Barbuda","F",3,2,4,4,3,11,3,3,3,3,12,2,2,2,6,0,0,29,2,4,3,4,13,3,3,3,9,2,3,4,3,12,4,3,3,3,13,47,76,2010,"Americas",60.9,4.7,3.4,4.5,7.3,6.1,5.5,5.3,4.6,4.7,4.6,4,NA,NA,NA,0.782,NA,"",NA,NA,NA,7.7,"","",NA,"0","0","1135539037","-7.142991335","13017.31039","1794152458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.30878049","0","0","0","0","0","192.5532769","9.9","19270000","198.2568182","1.07531016","87233","73.761"
"Antigua and Barbuda","F",3,2,4,4,3,11,3,3,3,3,12,2,2,2,6,0,0,29,2,4,3,4,13,3,3,3,9,3,3,4,3,13,4,3,3,3,13,48,77,2011,"Americas",59.9,5.2,3,4.1,7.6,5.9,5.1,5.8,4.3,4.5,4.9,3.7,NA,NA,NA,0.778,NA,"",NA,NA,NA,7.2,"","",NA,"0","0","1115173876","-1.793435604","12650.5794","1761975489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.46602439","0","0","0","0","0","199.6642164","9.5","15100000","200.3454545","1.047989749","88152","74.333"
"Antigua and Barbuda","F",3,2,4,4,3,11,3,3,3,3,12,2,2,2,6,0,0,29,2,4,3,4,13,3,3,3,9,3,3,4,3,13,4,3,3,3,13,48,77,2012,"Americas",58.9,4.9,2.7,4.1,7.9,5.6,4.8,5.8,4.3,4.8,4.9,3.7,NA,NA,NA,0.781,NA,"",NA,NA,NA,6.8,"","",NA,"0","0","1157968325","3.837468792","13000.80078","1829590748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.62180488","0","0","0","0","0","143.0138432","9.1","1550000","202.4295455","1.034875307","89069","74.865"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,4,3,3,13,3,2,2,7,0,0,31,2,4,4,4,14,3,3,3,9,3,3,4,3,13,4,3,3,3,13,49,80,2013,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782,NA,"",NA,NA,NA,6.4,"","",NA,"0","0","1155651316","-0.200092652","12842.71062","1825929872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.77865854","0","0","0","0","0","127.0856254","8.7","1390000","204.5113636","1.023163952","89985","75.357"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,4,3,3,13,3,2,2,7,0,0,31,2,4,4,4,14,3,3,3,9,3,3,4,3,13,4,3,3,3,13,49,80,2014,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.784,NA,"",NA,NA,NA,6.1,"","",NA,"0","0","1208843559","4.602793481","13298.60901","1909973653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.93763415","0","99.41999817","98.40000153","0","0","132.0539476","8.4","1780000","206.5909091","1.011701141","90900","75.81"
"Antigua and Barbuda","F",2,2,4,4,3,11,3,4,3,3,13,3,2,2,7,0,0,31,2,4,4,4,14,3,3,3,9,3,3,4,3,13,4,3,3,3,13,49,80,2015,"Americas",57.8,4.6,3,3.9,7.3,5,5,5.9,3.9,4.5,5.2,3.7,NA,NA,1,0.786,NA,"",NA,NA,NA,5.8,"","",NA,"107","0","1258732513","4.126998335","13708.99511","1988798233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.2220165","8.1","0","208.6772727","1.004835565","91818","76.227"
"Antigua and Barbuda","F",2,2,4,4,4,12,3,4,3,3,13,3,2,3,8,0,0,33,2,4,4,4,14,3,3,3,9,3,3,4,3,13,4,3,3,3,13,49,82,2016,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","F",2,2,4,4,4,12,3,4,3,3,13,3,2,3,8,0,0,33,3,4,4,4,15,3,3,3,9,3,3,4,3,13,4,3,3,3,13,50,83,2017,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
